prod_id,qty,price,discount,member,txn_id,start_txn_time
b9a74d,5,17,15,t,69ddba,2021-03-06T11:10:11.856Z
2feb6b,4,29,15,t,69ddba,2021-03-06T11:10:11.856Z
72f5d4,5,19,24,t,53b16f,2021-02-14T17:46:18.595Z
9ec847,1,54,24,t,53b16f,2021-02-14T17:46:18.595Z
c8d436,5,10,24,t,53b16f,2021-02-14T17:46:18.595Z
d5e9a6,2,23,18,t,e52968,2021-03-14T04:09:29.750Z
72f5d4,4,19,18,t,e52968,2021-03-14T04:09:29.750Z
9ec847,4,54,18,t,e52968,2021-03-14T04:09:29.750Z
5d267b,4,40,18,t,e52968,2021-03-14T04:09:29.750Z
f084eb,3,36,18,t,e52968,2021-03-14T04:09:29.750Z
b9a74d,3,17,18,t,e52968,2021-03-14T04:09:29.750Z
c4a632,1,13,15,f,28b787,2021-01-20T19:27:44.265Z
d5e9a6,4,23,15,f,28b787,2021-01-20T19:27:44.265Z
72f5d4,3,19,15,f,28b787,2021-01-20T19:27:44.265Z
c8d436,4,10,15,f,28b787,2021-01-20T19:27:44.265Z
f084eb,1,36,15,f,28b787,2021-01-20T19:27:44.265Z
e83aa3,1,32,1,t,3ad7e6,2021-02-09T21:47:53.664Z
d5e9a6,1,23,1,t,3ad7e6,2021-02-09T21:47:53.664Z
5d267b,5,40,1,t,3ad7e6,2021-02-09T21:47:53.664Z
2feb6b,1,29,1,t,3ad7e6,2021-02-09T21:47:53.664Z
e83aa3,3,32,18,f,f6f4e2,2021-01-18T18:50:50.784Z
d5e9a6,5,23,18,f,f6f4e2,2021-01-18T18:50:50.784Z
72f5d4,4,19,18,f,f6f4e2,2021-01-18T18:50:50.784Z
9ec847,4,54,18,f,f6f4e2,2021-01-18T18:50:50.784Z
b9a74d,3,17,18,f,f6f4e2,2021-01-18T18:50:50.784Z
e83aa3,2,32,19,f,f0e910,2021-01-27T11:13:51.484Z
e31d39,2,10,19,f,f0e910,2021-01-27T11:13:51.484Z
d5e9a6,5,23,19,f,f0e910,2021-01-27T11:13:51.484Z
9ec847,1,54,19,f,f0e910,2021-01-27T11:13:51.484Z
5d267b,5,40,19,f,f0e910,2021-01-27T11:13:51.484Z
c8d436,1,10,19,f,f0e910,2021-01-27T11:13:51.484Z
2a2353,5,57,19,f,f0e910,2021-01-27T11:13:51.484Z
e83aa3,2,32,6,t,aa3180,2021-03-05T16:46:45.523Z
e31d39,3,10,6,t,aa3180,2021-03-05T16:46:45.523Z
d5e9a6,5,23,6,t,aa3180,2021-03-05T16:46:45.523Z
9ec847,5,54,6,t,aa3180,2021-03-05T16:46:45.523Z
5d267b,3,40,6,t,aa3180,2021-03-05T16:46:45.523Z
f084eb,3,36,6,t,aa3180,2021-03-05T16:46:45.523Z
e83aa3,2,32,7,t,17b093,2021-02-16T17:10:06.412Z
e31d39,1,10,7,t,17b093,2021-02-16T17:10:06.412Z
d5e9a6,5,23,7,t,17b093,2021-02-16T17:10:06.412Z
72f5d4,5,19,7,t,17b093,2021-02-16T17:10:06.412Z
9ec847,4,54,7,t,17b093,2021-02-16T17:10:06.412Z
2a2353,5,57,7,t,17b093,2021-02-16T17:10:06.412Z
e83aa3,4,32,11,f,0e207b,2021-01-11T11:29:55.708Z
d5e9a6,1,23,11,f,0e207b,2021-01-11T11:29:55.708Z
72f5d4,4,19,11,f,0e207b,2021-01-11T11:29:55.708Z
9ec847,4,54,11,f,0e207b,2021-01-11T11:29:55.708Z
5d267b,3,40,11,f,0e207b,2021-01-11T11:29:55.708Z
c8d436,4,10,11,f,0e207b,2021-01-11T11:29:55.708Z
e83aa3,4,32,21,t,ce23c0,2021-02-08T19:50:12.278Z
e31d39,5,10,21,t,ce23c0,2021-02-08T19:50:12.278Z
72f5d4,4,19,21,t,ce23c0,2021-02-08T19:50:12.278Z
c8d436,3,10,21,t,ce23c0,2021-02-08T19:50:12.278Z
2a2353,4,57,21,t,ce23c0,2021-02-08T19:50:12.278Z
f084eb,2,36,21,t,ce23c0,2021-02-08T19:50:12.278Z
b9a74d,4,17,21,t,ce23c0,2021-02-08T19:50:12.278Z
2feb6b,2,29,21,t,ce23c0,2021-02-08T19:50:12.278Z
c4a632,5,13,15,t,d7eb27,2021-03-24T23:31:07.420Z
72f5d4,3,19,15,t,d7eb27,2021-03-24T23:31:07.420Z
5d267b,2,40,15,t,d7eb27,2021-03-24T23:31:07.420Z
c8d436,4,10,15,t,d7eb27,2021-03-24T23:31:07.420Z
2a2353,4,57,15,t,d7eb27,2021-03-24T23:31:07.420Z
f084eb,1,36,15,t,d7eb27,2021-03-24T23:31:07.420Z
2feb6b,5,29,15,t,d7eb27,2021-03-24T23:31:07.420Z
c4a632,1,13,5,t,0ec275,2021-02-10T21:23:20.284Z
e83aa3,5,32,5,t,0ec275,2021-02-10T21:23:20.284Z
d5e9a6,2,23,5,t,0ec275,2021-02-10T21:23:20.284Z
72f5d4,2,19,5,t,0ec275,2021-02-10T21:23:20.284Z
9ec847,4,54,5,t,0ec275,2021-02-10T21:23:20.284Z
c8d436,4,10,5,t,0ec275,2021-02-10T21:23:20.284Z
c4a632,2,13,6,f,baf34b,2021-01-28T09:29:48.825Z
e83aa3,5,32,6,f,baf34b,2021-01-28T09:29:48.825Z
d5e9a6,4,23,6,f,baf34b,2021-01-28T09:29:48.825Z
72f5d4,2,19,6,f,baf34b,2021-01-28T09:29:48.825Z
2feb6b,5,29,6,f,baf34b,2021-01-28T09:29:48.825Z
c4a632,2,13,13,t,003c6d,2021-01-09T17:56:55.017Z
d5e9a6,3,23,13,t,003c6d,2021-01-09T17:56:55.017Z
72f5d4,3,19,13,t,003c6d,2021-01-09T17:56:55.017Z
9ec847,2,54,13,t,003c6d,2021-01-09T17:56:55.017Z
f084eb,3,36,13,t,003c6d,2021-01-09T17:56:55.017Z
b9a74d,1,17,13,t,003c6d,2021-01-09T17:56:55.017Z
2feb6b,3,29,13,t,003c6d,2021-01-09T17:56:55.017Z
c4a632,5,13,15,t,8a5247,2021-02-24T22:41:09.081Z
e83aa3,5,32,15,t,8a5247,2021-02-24T22:41:09.081Z
e31d39,2,10,15,t,8a5247,2021-02-24T22:41:09.081Z
9ec847,4,54,15,t,8a5247,2021-02-24T22:41:09.081Z
c8d436,3,10,15,t,8a5247,2021-02-24T22:41:09.081Z
2a2353,1,57,15,t,8a5247,2021-02-24T22:41:09.081Z
b9a74d,4,17,15,t,8a5247,2021-02-24T22:41:09.081Z
2feb6b,5,29,15,t,8a5247,2021-02-24T22:41:09.081Z
e83aa3,3,32,5,t,ca0845,2021-01-12T05:59:31.401Z
d5e9a6,4,23,5,t,ca0845,2021-01-12T05:59:31.401Z
72f5d4,5,19,5,t,ca0845,2021-01-12T05:59:31.401Z
9ec847,2,54,5,t,ca0845,2021-01-12T05:59:31.401Z
5d267b,4,40,5,t,ca0845,2021-01-12T05:59:31.401Z
2a2353,4,57,5,t,ca0845,2021-01-12T05:59:31.401Z
c4a632,2,13,24,f,9f6235,2021-03-28T18:28:29.510Z
72f5d4,2,19,24,f,9f6235,2021-03-28T18:28:29.510Z
5d267b,4,40,24,f,9f6235,2021-03-28T18:28:29.510Z
c8d436,4,10,24,f,9f6235,2021-03-28T18:28:29.510Z
2a2353,2,57,24,f,9f6235,2021-03-28T18:28:29.510Z
2feb6b,2,29,24,f,9f6235,2021-03-28T18:28:29.510Z
c4a632,3,13,17,t,245416,2021-02-04T16:55:49.411Z
e83aa3,3,32,17,t,245416,2021-02-04T16:55:49.411Z
5d267b,3,40,17,t,245416,2021-02-04T16:55:49.411Z
c8d436,3,10,17,t,245416,2021-02-04T16:55:49.411Z
b9a74d,5,17,17,t,245416,2021-02-04T16:55:49.411Z
2feb6b,2,29,17,t,245416,2021-02-04T16:55:49.411Z
c4a632,1,13,21,f,8e8aa7,2021-03-24T16:42:04.032Z
e83aa3,4,32,21,f,8e8aa7,2021-03-24T16:42:04.032Z
e31d39,2,10,21,f,8e8aa7,2021-03-24T16:42:04.032Z
d5e9a6,1,23,21,f,8e8aa7,2021-03-24T16:42:04.032Z
9ec847,4,54,21,f,8e8aa7,2021-03-24T16:42:04.032Z
2a2353,3,57,21,f,8e8aa7,2021-03-24T16:42:04.032Z
f084eb,2,36,21,f,8e8aa7,2021-03-24T16:42:04.032Z
c4a632,4,13,17,f,0e7e24,2021-01-18T14:15:17.366Z
e31d39,5,10,17,f,0e7e24,2021-01-18T14:15:17.366Z
d5e9a6,2,23,17,f,0e7e24,2021-01-18T14:15:17.366Z
9ec847,2,54,17,f,0e7e24,2021-01-18T14:15:17.366Z
5d267b,2,40,17,f,0e7e24,2021-01-18T14:15:17.366Z
c8d436,1,10,17,f,0e7e24,2021-01-18T14:15:17.366Z
f084eb,1,36,17,f,0e7e24,2021-01-18T14:15:17.366Z
e31d39,3,10,9,f,8106cf,2021-01-28T17:48:22.924Z
5d267b,2,40,9,f,8106cf,2021-01-28T17:48:22.924Z
c8d436,5,10,9,f,8106cf,2021-01-28T17:48:22.924Z
2a2353,4,57,9,f,8106cf,2021-01-28T17:48:22.924Z
f084eb,2,36,9,f,8106cf,2021-01-28T17:48:22.924Z
b9a74d,4,17,9,f,8106cf,2021-01-28T17:48:22.924Z
e83aa3,5,32,24,t,b5793c,2021-03-21T18:10:40.656Z
72f5d4,5,19,24,t,b5793c,2021-03-21T18:10:40.656Z
5d267b,2,40,24,t,b5793c,2021-03-21T18:10:40.656Z
c8d436,1,10,24,t,b5793c,2021-03-21T18:10:40.656Z
b9a74d,5,17,24,t,b5793c,2021-03-21T18:10:40.656Z
2feb6b,1,29,24,t,b5793c,2021-03-21T18:10:40.656Z
e83aa3,4,32,18,f,59e48d,2021-03-23T22:19:14.851Z
e31d39,4,10,18,f,59e48d,2021-03-23T22:19:14.851Z
d5e9a6,3,23,18,f,59e48d,2021-03-23T22:19:14.851Z
9ec847,5,54,18,f,59e48d,2021-03-23T22:19:14.851Z
5d267b,5,40,18,f,59e48d,2021-03-23T22:19:14.851Z
c4a632,4,13,24,t,94ddd1,2021-01-18T14:12:01.584Z
e83aa3,5,32,24,t,94ddd1,2021-01-18T14:12:01.584Z
9ec847,3,54,24,t,94ddd1,2021-01-18T14:12:01.584Z
c8d436,3,10,24,t,94ddd1,2021-01-18T14:12:01.584Z
f084eb,5,36,24,t,94ddd1,2021-01-18T14:12:01.584Z
b9a74d,4,17,24,t,94ddd1,2021-01-18T14:12:01.584Z
e83aa3,2,32,23,t,2d2bab,2021-03-21T12:04:54.883Z
e31d39,2,10,23,t,2d2bab,2021-03-21T12:04:54.883Z
d5e9a6,2,23,23,t,2d2bab,2021-03-21T12:04:54.883Z
9ec847,3,54,23,t,2d2bab,2021-03-21T12:04:54.883Z
5d267b,3,40,23,t,2d2bab,2021-03-21T12:04:54.883Z
c8d436,4,10,23,t,2d2bab,2021-03-21T12:04:54.883Z
2feb6b,3,29,23,t,2d2bab,2021-03-21T12:04:54.883Z
c4a632,1,13,8,t,f6e3ae,2021-02-28T22:48:46.396Z
d5e9a6,4,23,8,t,f6e3ae,2021-02-28T22:48:46.396Z
5d267b,3,40,8,t,f6e3ae,2021-02-28T22:48:46.396Z
2a2353,4,57,8,t,f6e3ae,2021-02-28T22:48:46.396Z
f084eb,3,36,8,t,f6e3ae,2021-02-28T22:48:46.396Z
c4a632,5,13,17,t,be5436,2021-03-02T01:38:19.219Z
e31d39,1,10,17,t,be5436,2021-03-02T01:38:19.219Z
9ec847,4,54,17,t,be5436,2021-03-02T01:38:19.219Z
5d267b,4,40,17,t,be5436,2021-03-02T01:38:19.219Z
c8d436,4,10,17,t,be5436,2021-03-02T01:38:19.219Z
c4a632,4,13,16,t,e92159,2021-03-11T16:29:58.790Z
e83aa3,5,32,16,t,e92159,2021-03-11T16:29:58.790Z
d5e9a6,5,23,16,t,e92159,2021-03-11T16:29:58.790Z
72f5d4,4,19,16,t,e92159,2021-03-11T16:29:58.790Z
5d267b,4,40,16,t,e92159,2021-03-11T16:29:58.790Z
f084eb,5,36,16,t,e92159,2021-03-11T16:29:58.790Z
c4a632,3,13,13,t,94fd68,2021-03-11T21:16:35.155Z
d5e9a6,3,23,13,t,94fd68,2021-03-11T21:16:35.155Z
72f5d4,2,19,13,t,94fd68,2021-03-11T21:16:35.155Z
9ec847,1,54,13,t,94fd68,2021-03-11T21:16:35.155Z
5d267b,1,40,13,t,94fd68,2021-03-11T21:16:35.155Z
c8d436,4,10,13,t,94fd68,2021-03-11T21:16:35.155Z
2feb6b,5,29,13,t,94fd68,2021-03-11T21:16:35.155Z
c4a632,2,13,24,f,f5aab2,2021-02-01T08:23:59.481Z
e31d39,5,10,24,f,f5aab2,2021-02-01T08:23:59.481Z
f084eb,1,36,24,f,f5aab2,2021-02-01T08:23:59.481Z
2feb6b,3,29,24,f,f5aab2,2021-02-01T08:23:59.481Z
e83aa3,1,32,7,f,105607,2021-01-14T08:17:08.822Z
d5e9a6,1,23,7,f,105607,2021-01-14T08:17:08.822Z
72f5d4,4,19,7,f,105607,2021-01-14T08:17:08.822Z
2feb6b,3,29,7,f,105607,2021-01-14T08:17:08.822Z
5d267b,2,40,1,t,31c3fa,2021-02-02T08:00:49.478Z
c8d436,1,10,1,t,31c3fa,2021-02-02T08:00:49.478Z
2a2353,5,57,1,t,31c3fa,2021-02-02T08:00:49.478Z
b9a74d,3,17,1,t,31c3fa,2021-02-02T08:00:49.478Z
2feb6b,4,29,1,t,31c3fa,2021-02-02T08:00:49.478Z
e83aa3,2,32,7,t,31be65,2021-03-09T08:16:01.516Z
e31d39,1,10,7,t,31be65,2021-03-09T08:16:01.516Z
d5e9a6,5,23,7,t,31be65,2021-03-09T08:16:01.516Z
9ec847,3,54,7,t,31be65,2021-03-09T08:16:01.516Z
5d267b,4,40,7,t,31be65,2021-03-09T08:16:01.516Z
b9a74d,1,17,7,t,31be65,2021-03-09T08:16:01.516Z
2feb6b,3,29,7,t,31be65,2021-03-09T08:16:01.516Z
e83aa3,5,32,1,t,7b3ffb,2021-01-07T21:10:55.084Z
72f5d4,5,19,1,t,7b3ffb,2021-01-07T21:10:55.084Z
9ec847,2,54,1,t,7b3ffb,2021-01-07T21:10:55.084Z
5d267b,4,40,1,t,7b3ffb,2021-01-07T21:10:55.084Z
b9a74d,5,17,1,t,7b3ffb,2021-01-07T21:10:55.084Z
c4a632,5,13,17,f,c3aa96,2021-02-16T16:30:06.912Z
e83aa3,2,32,17,f,c3aa96,2021-02-16T16:30:06.912Z
d5e9a6,5,23,17,f,c3aa96,2021-02-16T16:30:06.912Z
72f5d4,5,19,17,f,c3aa96,2021-02-16T16:30:06.912Z
9ec847,3,54,17,f,c3aa96,2021-02-16T16:30:06.912Z
2a2353,3,57,17,f,c3aa96,2021-02-16T16:30:06.912Z
f084eb,4,36,17,f,c3aa96,2021-02-16T16:30:06.912Z
5d267b,4,40,17,t,1aadb8,2021-01-30T07:17:10.780Z
f084eb,4,36,17,t,1aadb8,2021-01-30T07:17:10.780Z
2feb6b,3,29,17,t,1aadb8,2021-01-30T07:17:10.780Z
c4a632,2,13,6,f,8e8149,2021-03-26T14:35:31.545Z
e31d39,5,10,6,f,8e8149,2021-03-26T14:35:31.545Z
9ec847,4,54,6,f,8e8149,2021-03-26T14:35:31.545Z
5d267b,5,40,6,f,8e8149,2021-03-26T14:35:31.545Z
c8d436,3,10,6,f,8e8149,2021-03-26T14:35:31.545Z
2a2353,1,57,6,f,8e8149,2021-03-26T14:35:31.545Z
b9a74d,4,17,6,f,8e8149,2021-03-26T14:35:31.545Z
72f5d4,3,19,12,t,bdd7d6,2021-01-28T23:05:40.819Z
9ec847,1,54,12,t,bdd7d6,2021-01-28T23:05:40.819Z
5d267b,4,40,12,t,bdd7d6,2021-01-28T23:05:40.819Z
c8d436,5,10,12,t,bdd7d6,2021-01-28T23:05:40.819Z
2a2353,3,57,12,t,bdd7d6,2021-01-28T23:05:40.819Z
b9a74d,5,17,12,t,bdd7d6,2021-01-28T23:05:40.819Z
c4a632,2,13,15,f,3d6f5c,2021-01-10T02:49:36.105Z
e83aa3,1,32,15,f,3d6f5c,2021-01-10T02:49:36.105Z
e31d39,2,10,15,f,3d6f5c,2021-01-10T02:49:36.105Z
d5e9a6,4,23,15,f,3d6f5c,2021-01-10T02:49:36.105Z
72f5d4,1,19,15,f,3d6f5c,2021-01-10T02:49:36.105Z
5d267b,2,40,15,f,3d6f5c,2021-01-10T02:49:36.105Z
f084eb,1,36,15,f,3d6f5c,2021-01-10T02:49:36.105Z
b9a74d,1,17,15,f,3d6f5c,2021-01-10T02:49:36.105Z
2feb6b,4,29,15,f,3d6f5c,2021-01-10T02:49:36.105Z
c4a632,4,13,3,t,2f86ab,2021-01-28T01:15:47.404Z
e83aa3,4,32,3,t,2f86ab,2021-01-28T01:15:47.404Z
e31d39,2,10,3,t,2f86ab,2021-01-28T01:15:47.404Z
72f5d4,1,19,3,t,2f86ab,2021-01-28T01:15:47.404Z
9ec847,4,54,3,t,2f86ab,2021-01-28T01:15:47.404Z
2a2353,4,57,3,t,2f86ab,2021-01-28T01:15:47.404Z
f084eb,2,36,3,t,2f86ab,2021-01-28T01:15:47.404Z
b9a74d,5,17,3,t,2f86ab,2021-01-28T01:15:47.404Z
2feb6b,5,29,3,t,2f86ab,2021-01-28T01:15:47.404Z
d5e9a6,2,23,16,t,1b597e,2021-02-05T16:11:31.401Z
5d267b,2,40,16,t,1b597e,2021-02-05T16:11:31.401Z
c8d436,2,10,16,t,1b597e,2021-02-05T16:11:31.401Z
b9a74d,1,17,16,t,1b597e,2021-02-05T16:11:31.401Z
2feb6b,4,29,16,t,1b597e,2021-02-05T16:11:31.401Z
c4a632,3,13,3,t,38694f,2021-01-02T23:04:41.030Z
e31d39,4,10,3,t,38694f,2021-01-02T23:04:41.030Z
d5e9a6,3,23,3,t,38694f,2021-01-02T23:04:41.030Z
5d267b,2,40,3,t,38694f,2021-01-02T23:04:41.030Z
2a2353,4,57,3,t,38694f,2021-01-02T23:04:41.030Z
e31d39,5,10,6,f,332f0c,2021-02-18T00:53:01.248Z
d5e9a6,4,23,6,f,332f0c,2021-02-18T00:53:01.248Z
72f5d4,3,19,6,f,332f0c,2021-02-18T00:53:01.248Z
5d267b,4,40,6,f,332f0c,2021-02-18T00:53:01.248Z
c8d436,1,10,6,f,332f0c,2021-02-18T00:53:01.248Z
2a2353,1,57,6,f,332f0c,2021-02-18T00:53:01.248Z
f084eb,3,36,6,f,332f0c,2021-02-18T00:53:01.248Z
c4a632,3,13,24,f,0ff94c,2021-01-15T17:06:52.531Z
e83aa3,2,32,24,f,0ff94c,2021-01-15T17:06:52.531Z
e31d39,4,10,24,f,0ff94c,2021-01-15T17:06:52.531Z
d5e9a6,1,23,24,f,0ff94c,2021-01-15T17:06:52.531Z
9ec847,1,54,24,f,0ff94c,2021-01-15T17:06:52.531Z
5d267b,2,40,24,f,0ff94c,2021-01-15T17:06:52.531Z
c8d436,3,10,24,f,0ff94c,2021-01-15T17:06:52.531Z
f084eb,4,36,24,f,0ff94c,2021-01-15T17:06:52.531Z
c4a632,4,13,6,t,64336f,2021-02-07T11:19:32.160Z
e31d39,5,10,6,t,64336f,2021-02-07T11:19:32.160Z
72f5d4,1,19,6,t,64336f,2021-02-07T11:19:32.160Z
5d267b,3,40,6,t,64336f,2021-02-07T11:19:32.160Z
c8d436,4,10,6,t,64336f,2021-02-07T11:19:32.160Z
2a2353,5,57,6,t,64336f,2021-02-07T11:19:32.160Z
f084eb,2,36,6,t,64336f,2021-02-07T11:19:32.160Z
c4a632,2,13,19,f,ef1363,2021-02-20T07:47:32.006Z
e31d39,4,10,19,f,ef1363,2021-02-20T07:47:32.006Z
d5e9a6,5,23,19,f,ef1363,2021-02-20T07:47:32.006Z
72f5d4,2,19,19,f,ef1363,2021-02-20T07:47:32.006Z
2a2353,4,57,19,f,ef1363,2021-02-20T07:47:32.006Z
2feb6b,1,29,19,f,ef1363,2021-02-20T07:47:32.006Z
c4a632,4,13,0,f,58eea0,2021-01-23T10:01:33.168Z
e31d39,5,10,0,f,58eea0,2021-01-23T10:01:33.168Z
d5e9a6,2,23,0,f,58eea0,2021-01-23T10:01:33.168Z
5d267b,1,40,0,f,58eea0,2021-01-23T10:01:33.168Z
c8d436,1,10,0,f,58eea0,2021-01-23T10:01:33.168Z
2a2353,2,57,0,f,58eea0,2021-01-23T10:01:33.168Z
f084eb,1,36,0,f,58eea0,2021-01-23T10:01:33.168Z
b9a74d,1,17,0,f,58eea0,2021-01-23T10:01:33.168Z
d5e9a6,4,23,1,f,5a8b58,2021-03-03T06:18:41.644Z
9ec847,5,54,1,f,5a8b58,2021-03-03T06:18:41.644Z
5d267b,1,40,1,f,5a8b58,2021-03-03T06:18:41.644Z
c8d436,5,10,1,f,5a8b58,2021-03-03T06:18:41.644Z
2a2353,1,57,1,f,5a8b58,2021-03-03T06:18:41.644Z
b9a74d,5,17,1,f,5a8b58,2021-03-03T06:18:41.644Z
2feb6b,3,29,1,f,5a8b58,2021-03-03T06:18:41.644Z
c4a632,2,13,23,f,91bbe8,2021-03-16T09:36:03.369Z
e83aa3,2,32,23,f,91bbe8,2021-03-16T09:36:03.369Z
e31d39,2,10,23,f,91bbe8,2021-03-16T09:36:03.369Z
d5e9a6,5,23,23,f,91bbe8,2021-03-16T09:36:03.369Z
72f5d4,5,19,23,f,91bbe8,2021-03-16T09:36:03.369Z
9ec847,3,54,23,f,91bbe8,2021-03-16T09:36:03.369Z
b9a74d,2,17,23,f,91bbe8,2021-03-16T09:36:03.369Z
2feb6b,4,29,23,f,91bbe8,2021-03-16T09:36:03.369Z
72f5d4,1,19,16,t,10ef30,2021-03-04T11:30:57.657Z
2a2353,5,57,16,t,10ef30,2021-03-04T11:30:57.657Z
c4a632,5,13,21,f,3d43d6,2021-03-23T23:07:24.844Z
e83aa3,1,32,21,f,3d43d6,2021-03-23T23:07:24.844Z
72f5d4,2,19,21,f,3d43d6,2021-03-23T23:07:24.844Z
5d267b,1,40,21,f,3d43d6,2021-03-23T23:07:24.844Z
2a2353,2,57,21,f,3d43d6,2021-03-23T23:07:24.844Z
f084eb,3,36,21,f,3d43d6,2021-03-23T23:07:24.844Z
c4a632,4,13,10,t,fd5f03,2021-03-02T23:10:15.225Z
e31d39,5,10,10,t,fd5f03,2021-03-02T23:10:15.225Z
72f5d4,1,19,10,t,fd5f03,2021-03-02T23:10:15.225Z
9ec847,2,54,10,t,fd5f03,2021-03-02T23:10:15.225Z
5d267b,3,40,10,t,fd5f03,2021-03-02T23:10:15.225Z
f084eb,4,36,10,t,fd5f03,2021-03-02T23:10:15.225Z
b9a74d,5,17,10,t,fd5f03,2021-03-02T23:10:15.225Z
e83aa3,2,32,6,f,140890,2021-01-06T07:29:19.651Z
c8d436,4,10,6,f,140890,2021-01-06T07:29:19.651Z
2a2353,1,57,6,f,140890,2021-01-06T07:29:19.651Z
f084eb,3,36,6,f,140890,2021-01-06T07:29:19.651Z
2feb6b,3,29,6,f,140890,2021-01-06T07:29:19.651Z
c4a632,4,13,11,f,121387,2021-01-25T16:26:24.000Z
d5e9a6,1,23,11,f,121387,2021-01-25T16:26:24.000Z
b9a74d,2,17,11,f,121387,2021-01-25T16:26:24.000Z
e83aa3,3,32,20,t,b572e4,2021-02-22T23:36:30.211Z
72f5d4,3,19,20,t,b572e4,2021-02-22T23:36:30.211Z
f084eb,1,36,20,t,b572e4,2021-02-22T23:36:30.211Z
c4a632,1,13,18,f,7eb5bd,2021-01-05T08:30:42.624Z
e31d39,1,10,18,f,7eb5bd,2021-01-05T08:30:42.624Z
d5e9a6,2,23,18,f,7eb5bd,2021-01-05T08:30:42.624Z
9ec847,1,54,18,f,7eb5bd,2021-01-05T08:30:42.624Z
f084eb,5,36,18,f,7eb5bd,2021-01-05T08:30:42.624Z
c4a632,3,13,3,t,62c82f,2021-03-27T13:23:59.884Z
e31d39,1,10,3,t,62c82f,2021-03-27T13:23:59.884Z
d5e9a6,3,23,3,t,62c82f,2021-03-27T13:23:59.884Z
5d267b,4,40,3,t,62c82f,2021-03-27T13:23:59.884Z
2a2353,4,57,3,t,62c82f,2021-03-27T13:23:59.884Z
b9a74d,2,17,3,t,62c82f,2021-03-27T13:23:59.884Z
2feb6b,4,29,3,t,62c82f,2021-03-27T13:23:59.884Z
72f5d4,5,19,2,f,2f5ccb,2021-03-29T10:29:03.408Z
9ec847,1,54,2,f,2f5ccb,2021-03-29T10:29:03.408Z
2feb6b,2,29,2,f,2f5ccb,2021-03-29T10:29:03.408Z
c4a632,1,13,2,t,f63bab,2021-03-29T02:17:46.406Z
d5e9a6,3,23,2,t,f63bab,2021-03-29T02:17:46.406Z
9ec847,2,54,2,t,f63bab,2021-03-29T02:17:46.406Z
c8d436,2,10,2,t,f63bab,2021-03-29T02:17:46.406Z
72f5d4,2,19,15,t,4d5f9f,2021-02-06T05:42:01.468Z
9ec847,4,54,15,t,4d5f9f,2021-02-06T05:42:01.468Z
2a2353,2,57,15,t,4d5f9f,2021-02-06T05:42:01.468Z
f084eb,1,36,15,t,4d5f9f,2021-02-06T05:42:01.468Z
d5e9a6,3,23,15,t,10fa61,2021-03-26T09:06:47.808Z
72f5d4,1,19,15,t,10fa61,2021-03-26T09:06:47.808Z
c8d436,4,10,15,t,10fa61,2021-03-26T09:06:47.808Z
2feb6b,3,29,15,t,10fa61,2021-03-26T09:06:47.808Z
c4a632,3,13,15,t,cc9b34,2021-02-14T17:29:40.416Z
e31d39,5,10,15,t,cc9b34,2021-02-14T17:29:40.416Z
d5e9a6,1,23,15,t,cc9b34,2021-02-14T17:29:40.416Z
72f5d4,4,19,15,t,cc9b34,2021-02-14T17:29:40.416Z
9ec847,3,54,15,t,cc9b34,2021-02-14T17:29:40.416Z
5d267b,1,40,15,t,cc9b34,2021-02-14T17:29:40.416Z
f084eb,1,36,15,t,cc9b34,2021-02-14T17:29:40.416Z
b9a74d,2,17,15,t,cc9b34,2021-02-14T17:29:40.416Z
2feb6b,5,29,15,t,cc9b34,2021-02-14T17:29:40.416Z
e31d39,1,10,0,f,c94d94,2021-02-14T19:30:33.177Z
d5e9a6,5,23,0,f,c94d94,2021-02-14T19:30:33.177Z
2a2353,3,57,0,f,c94d94,2021-02-14T19:30:33.177Z
b9a74d,5,17,0,f,c94d94,2021-02-14T19:30:33.177Z
c4a632,3,13,21,t,275a0d,2021-01-03T05:55:16.521Z
5d267b,5,40,21,t,275a0d,2021-01-03T05:55:16.521Z
c8d436,5,10,21,t,275a0d,2021-01-03T05:55:16.521Z
2a2353,4,57,21,t,275a0d,2021-01-03T05:55:16.521Z
f084eb,1,36,21,t,275a0d,2021-01-03T05:55:16.521Z
b9a74d,1,17,21,t,275a0d,2021-01-03T05:55:16.521Z
e83aa3,5,32,2,f,543757,2021-03-26T22:02:28.896Z
5d267b,4,40,2,f,543757,2021-03-26T22:02:28.896Z
b9a74d,3,17,2,f,543757,2021-03-26T22:02:28.896Z
2feb6b,3,29,2,f,543757,2021-03-26T22:02:28.896Z
e31d39,2,10,20,t,840b04,2021-01-19T16:02:29.241Z
72f5d4,3,19,20,t,840b04,2021-01-19T16:02:29.241Z
9ec847,1,54,20,t,840b04,2021-01-19T16:02:29.241Z
c8d436,1,10,20,t,840b04,2021-01-19T16:02:29.241Z
f084eb,2,36,20,t,840b04,2021-01-19T16:02:29.241Z
c4a632,1,13,14,t,d75dd4,2021-03-04T06:30:41.443Z
72f5d4,5,19,14,t,d75dd4,2021-03-04T06:30:41.443Z
5d267b,5,40,14,t,d75dd4,2021-03-04T06:30:41.443Z
b9a74d,5,17,14,t,d75dd4,2021-03-04T06:30:41.443Z
c4a632,5,13,17,t,6e317d,2021-02-09T03:12:51.465Z
e31d39,3,10,17,t,6e317d,2021-02-09T03:12:51.465Z
